47,53,3536.6073387947545
32,34,3533.36283115195
78,135,3495.4575609624676
4,113,3459.0009040199543
4,90,3444.543857985148
126,203,3412.291015673434
8,143,3408.1844265169366
16,87,3407.9839118050327
15,119,3405.8238443663276
15,87,3354.335247717821
80,203,3346.225557090106
38,78,3335.166973362917
92,113,3327.053527258023
15,66,3321.716262895656
15,138,3308.920522831805
55,117,3308.7520674244433
7,137,3300.298698350072
38,53,3298.836534611396
44,77,3295.022715173655
6,138,3265.5031314813305
6,195,3251.4135591579907
5,77,3222.1441907162316
80,145,3202.239835370314
55,135,3200.715444846463
5,60,3168.200078115686
16,53,3163.109692142167
8,68,3146.642089172384
83,145,3136.4183948541645
143,145,3136.4183948541645
135,137,3131.3983763292904
8,136,3127.5828450038216
55,86,3115.9276782273537
5,9,3111.097485858963
42,101,3103.1536722238798
16,86,3089.759327071574
136,193,3071.0375579656165
8,90,3069.5365800429754
8,133,3061.9136933880723
60,90,3045.6498159386256
7,78,3033.8098902302854
42,92,3028.1918782081725
6,39,3013.0752275229966
15,28,3004.5109399940834
16,135,2989.1495127202147
15,192,2986.5283844900523
6,18,2979.9938271935594
16,193,2977.639340926893
44,80,2957.5675746172865
26,80,2945.0824310930952
7,101,2941.186613076234
55,193,2907.937219475283
42,78,2873.0414445618853
90,135,2869.5475950578357
80,136,2839.7540318246283
15,187,2794.625216445967
55,91,2767.3485619971716
42,68,2721.6771037004064
7,210,2703.7329667014696
77,83,2697.658990300722
5,80,2692.9316959999896
6,10,2692.2441415933263
4,10,2683.8678259291146
38,91,2664.6931567449124
9,45,2659.0114021361983
42,137,2658.4062334878013
53,90,2643.3715913078
78,80,2618.12153359901
220,223,2613.1821501579566
47,126,2562.0858477432507
38,220,2561.8016333884207
14,101,2557.8437272321353
53,55,2532.0728396612913
38,143,2523.061308176264
5,92,2512.0489707379497
90,183,2503.043358876025
15,46,2491.054356733507
14,46,2481.509498026075
56,113,2480.4629895389894
5,126,2468.620408552237
55,183,2467.1170762748416
35,77,2454.6357666119557
47,97,2435.750739210564
14,23,2433.6828518363395
7,117,2433.1268419099442
5,23,2430.6122722591085
4,137,2396.70003293711
55,80,2365.739183255191
14,15,2341.153684634752
55,126,2322.4056461039218
4,28,2301.690190537666
26,193,2296.1367609146446
47,136,2293.3578800167043
15,39,2251.719500536356
16,47,2245.8948764370784
44,45,2242.925525819178
5,38,2232.9190715214763
6,203,2223.6734603287596
26,38,2223.5940814751298
53,136,2217.848898925349
15,44,2204.155843801152
38,210,2204.089817344437
8,138,2203.0755313897266
9,83,2196.5079054461235
9,143,2196.5079054461235
113,119,2177.034523215875
38,195,2155.7180202476147
28,77,2155.173561213762
23,42,2129.7099262641145
14,28,2124.696541707463
47,117,2120.619129824191
18,60,2119.020817969373
31,32,2114.3461297158806
192,193,2111.602036146167
4,213,2090.6017760210643
23,46,2079.562812761154
47,90,2047.503825677577
5,16,2043.2721634553204
9,55,2025.485930779849
7,224,2022.6127874726242
47,113,2021.6666620132225
16,80,1985.2744593434445
42,193,1970.4666589968301
6,210,1963.698958912246
97,136,1963.4681319415022
133,135,1961.5433334472566
35,126,1960.91701576883
55,83,1931.029277762995
8,39,1916.5130598611313
8,195,1910.5714309542159
7,10,1892.0585254537245
9,78,1882.0391003013528
16,78,1881.6104134079742
78,92,1881.6096694924504
28,135,1877.2419139271426
9,135,1873.2161629812285
38,83,1836.0873975479988
6,157,1834.5340816743317
18,47,1830.7996531104325
38,117,1829.6927285646707
135,157,1814.1048112687624
224,226,1786.9121508259768
8,14,1785.791098656899
126,195,1779.259063934514
16,157,1770.99574573119
83,136,1762.964024097059
91,97,1762.5383839573603
26,77,1759.4489686489267
7,46,1751.2299710128489
138,143,1721.7227760052504
6,145,1720.2291447628734
14,60,1714.9558914909535
53,143,1709.0327406750987
23,28,1704.9833787606121
8,26,1697.5685373369622
92,101,1682.878404324943
14,92,1653.9790617923413
53,77,1651.1632371857354
113,114,1636.0444840942043
6,137,1634.985786952226
15,114,1634.0962297837439
136,137,1629.1533311394553
53,83,1615.3938423820666
8,78,1602.1257948648042
38,90,1600.4553364884828
16,126,1598.2619027206376
7,138,1587.1946579875448
135,138,1585.132450362456
7,202,1576.0063747253043
5,134,1565.1542550606614
68,86,1557.296770179903
20,86,1551.4287906797144
20,60,1551.4287906797144
7,20,1551.4262690302912
6,20,1550.7126450335552
55,92,1550.0215812267477
133,136,1548.8155021111695
16,44,1535.80214419688
6,192,1527.087591905223
83,97,1522.4120716585319
97,143,1522.4120716585319
8,18,1506.5665188503435
60,134,1488.660103595047
28,134,1488.660103595047
6,134,1488.6576839681109
14,134,1485.8622237371515
14,16,1468.759142877463
6,87,1448.4535485079052
47,143,1445.0936668657632
95,157,1439.3323998711794
8,92,1438.3351089233745
126,145,1435.0565704243982
16,95,1421.731297539937
14,126,1412.2091838664103
60,193,1404.1142397929802
77,220,1400.427270435565
9,97,1396.4717929585702
60,83,1393.5520188490466
60,143,1393.5520188490466
86,126,1389.9562910303923
90,91,1371.6262386569579
20,47,1363.0702500192726
4,56,1358.8163802658269
45,47,1357.617959542102
15,213,1330.8417866627497
90,215,1319.280201615704
4,91,1309.3068200766015
6,58,1308.4042468310618
5,58,1307.0529689357704
26,126,1305.9645242924216
55,215,1299.4154945559999
26,104,1298.5946594521947
8,104,1294.774048026082
77,145,1294.212648687216
28,38,1293.839132731224
9,145,1279.3562381179272
4,78,1272.4104218735113
31,35,1262.9289062601688
47,68,1252.802843096159
16,83,1250.21324766986
5,104,1243.384169703478
86,137,1242.4543306154694
4,117,1237.7839023891229
4,133,1234.5196412287542
28,138,1223.8478340636643
14,26,1216.568603975023
9,101,1200.2345889029043
77,195,1191.3134451991716
15,101,1183.9394312730883
55,145,1163.1847202748413
14,104,1135.0040831441822
136,138,1130.938645261026
97,137,1130.3976214597446
18,86,1124.1321048177278
7,134,1109.1589816879155
77,97,1098.085141991286
55,143,1091.8835687923747
28,126,1090.327666931926
58,101,1088.9462187317474
16,46,1084.6759570797244
15,23,1075.6466524741481
28,136,1049.2330931705214
7,226,1048.910826962901
18,20,1032.5402587668577
8,20,1030.56711128907
39,80,1029.0032889292286
4,45,1025.1875662499365
5,86,1021.7904399525496
32,98,1015.2709076819739
7,98,1015.268856090787
8,157,1005.0673487275166
198,201,1001.1587987808473
39,135,1000.8411572495575
9,39,998.4568389348585
39,143,998.2860143206689
195,201,989.5813395955553
7,196,983.8476621860276
26,203,983.8321176529481
16,23,983.8291560599916
55,95,981.8901683412588
19,23,980.7200757743271
28,80,978.1163896244581
9,133,974.6719399142089
192,194,966.9674450262526
15,195,966.3985822511808
58,92,963.6961286784347
53,133,957.6303484618807
14,19,944.4935745719301
14,38,941.3042943490054
7,104,924.1627407106729
60,136,920.9073211032694
135,192,920.4733379713351
7,194,920.0121950331094
15,188,913.9720491133711
60,188,913.9716877643953
9,188,913.9716877643953
6,188,913.9702022201067
5,135,912.2767740732492
193,202,911.1179619812556
6,95,899.8098479681398
192,196,893.8718361817714
38,133,893.3731653458033
42,95,879.3769709732818
46,92,872.2800465735933
39,53,868.6134287730267
39,86,868.0871539127371
8,91,858.3194952860613
15,58,853.6101053443738
80,195,853.4471764711353
16,101,850.6984448451852
4,95,849.4390582875018
7,23,847.06398399956
101,126,846.8958779528422
14,135,834.664735970206
47,195,834.3844170888506
6,19,825.6719674479999
19,42,817.3891127048757
35,135,814.8776818778197
19,46,814.4059593517188
39,42,812.2652949838932
194,196,806.810184200775
9,58,802.8160402329637
23,92,787.6499808735474
4,68,783.0617202683875
60,76,782.4790856008701
195,196,781.7931346429034
47,133,776.0323518339522
56,90,765.9225503079646
15,157,761.977056939544
4,138,755.5412325642467
46,86,755.2958809254062
9,95,753.5064254813337
86,133,750.6995472506746
193,195,749.0374426898697
31,60,710.6682289834926
7,76,703.1146276712319
55,119,702.53095763944
194,195,701.0268815775398
4,76,696.7293869281922
55,56,696.6600127632778
38,202,694.9660029888754
53,97,687.741318291733
80,187,682.3400856569449
42,192,672.6457616731393
86,143,671.292459819362
77,91,657.2510793094525
9,28,655.9845841982861
16,188,652.7593134284505
46,80,644.6668791387127
90,117,643.3975996294441
15,207,641.8772362693292
55,207,641.8769824960523
26,60,640.8207768299101
5,143,637.438045355071
4,193,634.0548026364982
47,157,631.9699248869147
4,39,631.6217404756477
42,133,631.2014320526033
16,145,627.1941914780613
78,126,622.3572495012594
8,87,609.9072071028535
42,138,605.0465321011808
203,211,603.265408867961
77,211,603.2651703602978
6,76,590.5416268209093
80,90,588.5766228134132
224,227,583.8847673470697
9,90,582.5191014389504
39,77,582.5142444284221
44,76,578.8564416459429
9,87,569.6899004468607
135,203,566.9870797888263
136,203,566.9870797888263
4,101,564.8107076603762
90,126,561.8078460266145
28,97,552.2101711057803
4,104,548.1777244456151
14,77,538.4835245389223
8,203,538.3323296942683
23,60,537.2963996182654
5,203,528.38804646903
47,91,526.7274507463189
5,138,525.7137872612291
42,104,524.8794528237564
45,68,507.81099399823967
53,192,506.9505331208702
192,203,506.3258966675109
77,202,505.6437603614205
15,202,496.2933524479427
46,101,495.4852521938501
15,35,493.3072375018294
23,101,489.7492093398991
45,76,488.4569028320118
38,192,480.1370214925784
7,213,479.474859488598
9,136,476.7955463287123
126,202,469.19255570185373
226,227,461.58503257720616
16,143,457.089798773879
91,135,455.4791660604519
8,132,452.8931905778483
6,132,452.8924544577894
7,132,452.7004251585349
126,134,445.37006466295986
42,132,444.3344158169851
133,138,443.28557707650333
38,56,442.5091389957324
28,132,438.6575296468078
26,135,428.9132084206933
45,86,427.7417834914347
23,38,426.76646311596454
126,192,423.92194192909835
126,132,421.8655302438688
97,132,421.8655302438688
38,104,420.91241206582566
135,195,412.6704060486619
135,198,404.27221690210183
192,201,397.90265969883995
135,145,395.0939737867466
78,133,392.2179342627046
80,133,392.2179342627046
60,133,388.87539292579567
5,53,385.60171297022066
9,20,382.2344083536645
7,201,382.0365453881099
68,97,378.999491262242
39,133,369.8267899522458
7,66,363.7703654218545
15,78,356.6912644640322
104,135,352.6628464928315
7,187,351.0137441628033
60,78,348.9934725368965
9,138,348.9746368131405
26,53,348.4594576097646
53,193,348.4593198424573
145,183,348.16824417435845
38,95,347.2979316237596
5,97,346.73699514630255
101,104,345.287236162269
9,195,344.1731561308411
28,47,343.0054301057223
14,80,338.8040130213392
193,194,331.18087275147786
28,195,329.21012825727314
14,136,321.0707644123807
44,47,319.8667800285944
42,195,319.3620795598948
157,187,318.53818781161567
86,157,318.5380618740139
55,114,317.65104264151586
23,77,316.63580857605024
4,26,311.58616642248535
77,90,311.4429172015709
5,55,311.2760064912846
44,86,309.5642610683343
78,193,307.8104656447759
39,47,302.3492015444949
18,45,301.82728022413
86,95,298.5716023742909
6,104,295.30398318453933
90,138,285.7924764268451
95,113,285.22696025181403
28,90,284.9325244925286
91,126,283.59023590444076
5,83,279.47314784012434
192,199,277.6744243580341
80,199,277.674314576374
28,133,277.2507181032889
9,132,276.46930211067536
14,195,275.7159821678034
14,198,275.7159821678034
5,136,273.49549823278744
53,195,273.43971217774396
15,199,271.50631470766893
7,199,271.5057660659633
35,136,270.35268540334914
25,55,267.56117673040313
39,145,264.07989749873764
92,215,264.03178717236153
78,192,263.6817114831724
7,25,263.3993398224958
39,136,259.9525639545797
196,198,259.1614475555057
46,53,254.0698473288747
60,157,251.6941356446962
8,23,246.92631345303943
39,83,245.1270872114909
14,86,233.23289372546768
6,36,223.6893747644123
42,157,220.53626196309688
58,77,219.46064242405672
58,143,219.46064242405672
58,138,219.46064242405672
8,58,219.46055565786023
38,58,219.46055565786023
42,145,219.09115560018455
9,66,218.6938439684619
16,28,212.9647288573086
14,192,211.50130212178104
14,53,210.26769499967278
20,45,210.23540455734224
19,38,209.70023898125524
7,227,207.58484559787814
8,187,203.19519741252088
91,136,199.7879798596126
53,91,199.78790087122124
8,192,199.29781666255082
8,32,198.32472644957744
9,14,195.39338732413123
16,138,192.8288731544782
8,83,191.12506720302284
9,76,190.83055170791027
80,194,182.61053524348515
15,194,179.7080242238349
16,76,177.34924870571822
7,89,176.95334077432102
18,227,175.5022017531815
18,224,175.5022017531815
44,97,174.9514146473226
15,204,173.97504661859375
77,187,172.79733047803123
78,194,172.06211531727203
194,198,171.53598231542813
193,196,171.45668566401963
96,145,171.30681425245928
96,143,171.30681425245928
15,96,171.30681425245928
83,96,171.30681425245928
77,96,171.3067465244123
80,96,171.3067465244123
6,96,171.30646808716713
15,137,165.86075577283745
8,137,162.29268287840833
26,97,162.0365840598772
6,25,161.96726645873377
77,157,159.22633959141845
14,138,157.65988275699982
25,60,154.59818795863828
90,145,153.0984965173592
28,86,152.15799732463452
44,91,150.9634540858977
4,32,148.0037540848507
8,25,142.92784113399895
47,138,140.59974863934843
6,56,139.32389056395945
6,113,139.32389056395945
25,53,136.84905040346854
11,42,136.81533780803764
11,45,136.81533780803764
11,38,136.81533780803764
6,11,136.8151154321737
8,11,136.8151154321737
16,39,136.5735926425906
5,133,132.74320158442183
5,47,130.31617615662412
77,137,130.00266976009897
97,204,128.72548977175862
80,204,128.72543887871004
42,204,128.72522965194395
26,134,126.26593124533446
133,137,124.92344115818291
39,137,124.92339176831636
39,126,119.52524659296462
9,192,116.59994911476088
4,132,116.03032786538603
113,215,114.17950750251445
6,202,112.27297728213968
42,202,112.27297728213968
14,201,111.42749167164246
26,86,109.03844126952862
14,78,108.68804780287051
80,138,106.3470368169085
28,53,102.26029929215078
8,145,98.91895739991503
55,97,98.79986439023918
7,56,91.58939454614739
16,192,90.37198731601538
97,210,88.67660121615752
42,210,88.67642202444411
55,136,88.49994422677088
14,39,88.35782275430935
28,91,88.18324640918465
15,191,87.70077114497728
80,191,87.70073647150575
8,191,87.70073647150575
38,191,87.70073647150575
6,191,87.70059392515566
44,55,86.94207290778459
68,85,86.78142876535767
42,85,86.7812877132249
4,85,86.7812877132249
8,85,86.7812877132249
6,85,86.7812877132249
7,85,86.7812877132249
15,205,86.19853273375567
126,205,86.19853273375567
193,205,86.19853273375567
195,205,86.19853273375567
38,205,86.19849865421072
6,205,86.19835854955642
7,205,86.19835854955642
192,205,85.79785141869732
46,135,85.70705638263544
53,187,85.24956762622784
53,138,85.04140474360202
39,96,84.94767036358982
16,195,84.53739745643898
80,201,84.43088740497281
28,143,83.89951860681204
28,55,81.01565379768795
86,90,78.89918924805234
104,134,76.49357771508103
8,134,76.49354747249758
4,134,76.49342314200236
86,104,73.76782426074162
7,45,72.46587217137963
8,10,70.39878812057505
28,44,69.99872485896205
7,225,69.06115691279933
16,205,68.6211675700591
14,143,68.55210322231505
7,95,67.89424805815906
9,96,67.88793175759574
14,97,67.21530679762225
60,145,65.82265091799366
44,145,65.82265091799366
39,60,65.52462593661522
14,137,64.53827850040715
10,42,63.75805867344159
7,52,63.65102692027907
38,211,63.35191335499283
28,95,63.32510354535427
7,11,60.2028734208609
15,52,59.869297588659286
9,52,59.86927391866917
77,104,59.74368391701381
14,196,56.97051631684
23,133,55.8966501148194
53,95,55.85587651249051
10,97,55.381802240969144
19,135,53.179225689678546
19,86,53.179225689678546
26,46,53.06571893763201
5,137,52.742312986789415
4,145,50.04330109527501
26,28,49.77234612627104
4,195,49.63455396737196
46,137,48.347620006701696
46,97,48.347620006701696
46,136,48.347620006701696
28,83,46.13298919052621
26,137,45.557529196383534
26,136,45.557529196383534
19,97,44.89469507680403
19,136,44.89469507680403
5,19,44.89469507680403
19,137,44.89469507680403
7,19,44.894604356622786
14,83,44.49448391462751
86,113,42.28172782863642
25,92,42.25521977827652
9,23,42.22523546532733
25,157,42.113048508402905
19,26,41.79542876979894
78,157,39.659723263199645
38,157,39.659723263199645
90,95,39.222385703275435
47,137,38.16806943454819
38,46,37.359417903476924
16,96,37.23334285382237
18,226,36.47517518436763
7,212,36.47349839144545
10,47,36.1078793738199
23,126,35.35855826062853
23,135,35.35855826062853
8,95,35.25646931835255
47,95,35.25646931835255
60,95,35.25646931835255
77,191,35.12753641996927
4,46,35.09003005738467
80,137,34.76141333747218
53,137,34.76141333747218
14,133,34.44510674109318
28,39,32.50267762044918
126,138,31.496644747429706
15,132,31.027830135412987
80,202,30.936654520073194
78,202,30.936654520073194
126,204,30.609281159849345
38,204,30.609269058130906
6,204,30.609219306672042
7,204,30.609219306672042
14,40,29.816296135808148
40,46,29.816296135808148
40,42,29.816296135808148
19,40,29.816296135808148
26,40,29.816296135808148
40,136,29.816296135808148
40,97,29.816296135808148
40,135,29.816296135808148
40,137,29.816296135808148
40,86,29.816296135808148
5,40,29.816296135808148
6,40,29.816235885041664
7,40,29.816235885041664
113,210,29.64894577281805
117,210,29.64894577281805
15,210,29.64894577281805
47,210,29.648934050778845
23,136,29.415490804044744
23,86,29.415490804044744
23,47,29.415490804044744
23,53,29.415490804044744
15,141,28.561719084572736
135,141,28.561719084572736
136,141,28.561719084572736
138,141,28.561719084572736
28,141,28.56170779238065
8,141,28.56170779238065
38,141,28.56170779238065
77,141,28.56170779238065
6,141,28.561661368971205
7,141,28.561661368971205
4,192,28.31920364755359
4,198,28.31920364755359
5,90,28.035366274399298
14,90,26.688944672598073
224,225,26.58659278769721
46,78,26.581131583010286
4,19,26.160184533175464
5,78,26.041201720127194
132,135,25.83417156450767
9,31,25.624119708266942
9,35,25.624119708266942
91,92,25.213558654513328
14,91,25.213558654513328
46,60,25.08100515776573
5,35,25.060862623670783
39,44,24.7927157483033
14,58,23.053800332073408
28,193,22.965156328341546
47,132,22.469781976344223
39,97,20.74216887516483
14,55,19.636473749512078
86,210,19.036756606407753
80,210,19.036756606407753
25,42,18.68329246046617
9,25,18.683285073819494
4,25,18.683254706524966
4,203,18.356808229577652
6,198,18.01136132121409
44,53,17.88048453751953
8,210,16.959660866576243
4,23,16.310966161328626
6,194,15.923275916795394
16,66,15.470990479794176
46,126,15.31077107734449
14,194,14.197526794976906
78,86,14.094006144943458
78,195,13.638038548144985
28,78,13.638038548144985
194,199,12.486748741225787
46,91,12.297360424648623
194,202,12.022392252106302
192,204,11.417470231794265
25,95,11.339278624757613
55,76,11.298137631747087
45,55,11.298137631747087
135,194,11.140664020623356
46,77,10.778302016430063
8,46,10.778297755108943
23,26,10.606400980762842
47,192,10.432425481942884
5,195,9.409021544494161
26,195,9.409021544494161
193,204,8.750174469432253
14,35,8.665352596164384
132,136,8.558039275387996
53,132,8.55803589187235
39,132,8.55803589187235
86,132,8.55803589187235
15,196,8.534179016634925
203,210,8.430825900939968
10,38,8.376255506976513
10,45,8.376255506976513
83,91,8.321649553094423
19,77,8.284529687376718
19,60,8.284529687376718
19,53,8.284529687376718
8,19,8.284526411996119
18,42,8.270767041660006
9,18,8.270767041660006
157,193,8.131440319969647
157,203,8.131440319969647
157,192,8.131440319969647
80,157,8.131437105114625
68,78,7.990721698912072
46,133,7.802577634104817
42,194,7.685214536396722
4,40,7.580622853250225
46,134,7.508192980490774
28,46,7.508190012043493
47,78,7.4622122250704885
192,202,7.407325289134725
90,97,7.346827811766068
135,196,7.320140619986301
77,78,7.061220101288449
90,101,7.052471385834891
46,90,7.052471385834891
23,90,7.052471385834891
87,92,6.762128843857481
90,136,6.712561032744764
53,78,6.631794382621687
15,62,6.446084302507218
4,62,6.446071276693473
80,198,6.193828173643388
135,199,6.168117979845407
6,199,6.168105515727317
42,199,6.168105515727317
195,199,6.120242441457952
38,39,5.924624107825378
16,59,5.882573218457421
59,90,5.882573218457421
15,59,5.882573218457421
59,80,5.882573218457421
9,59,5.882570892716924
15,142,5.668532417011339
135,142,5.668532417011339
136,142,5.668532417011339
8,142,5.668530175894244
47,142,5.668530175894244
80,142,5.668530175894244
4,142,5.668520962422163
6,142,5.668520962422163
7,142,5.668520962422163
42,142,5.668520962422163
198,202,5.5412968306161385
104,136,5.503846099435331
47,104,5.503843923428796
60,104,5.503843923428796
53,104,5.503843923428796
6,32,5.470200141844344
15,215,5.0614067864401555
14,132,5.048909789661803
94,95,4.813455745642903
15,94,4.813455745642903
9,94,4.813453842589845
86,94,4.813453842589845
55,94,4.813453842589845
6,94,4.813446018935173
42,94,4.813446018935173
4,94,4.813446018935173
77,194,4.782641719302363
28,92,4.140443678044821
28,101,4.140443678044821
90,143,3.9791879667846133
83,90,3.9791879667846133
9,187,3.884243776657611
26,133,3.790605527415828
